1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 98000000569BA021
Is Mission Active?  false
Mission Start:  Sun Jul 18 17:52:00 CEST 2021
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2074
Total Samples:  2074
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
11/5/21, 8:22:00 PM,C,0
11/6/21, 12:37:00 AM,C,0
11/6/21, 4:52:00 AM,C,0
11/6/21, 9:07:00 AM,C,0
11/6/21, 1:22:00 PM,C,0
11/6/21, 5:37:00 PM,C,0
11/6/21, 9:52:00 PM,C,0
11/7/21, 2:07:00 AM,C,0
11/7/21, 6:22:00 AM,C,0
11/7/21, 10:37:00 AM,C,0
11/7/21, 2:52:00 PM,C,0
11/7/21, 7:07:00 PM,C,0
11/7/21, 11:22:00 PM,C,0
11/8/21, 3:37:00 AM,C,0
11/8/21, 7:52:00 AM,C,0
11/8/21, 12:07:00 PM,C,0
11/8/21, 4:22:00 PM,C,0
11/8/21, 8:37:00 PM,C,0
11/9/21, 12:52:00 AM,C,0
11/9/21, 5:07:00 AM,C,0
11/9/21, 9:22:00 AM,C,0
11/9/21, 1:37:00 PM,C,0
11/9/21, 5:52:00 PM,C,0
11/9/21, 10:07:00 PM,C,0
11/10/21, 2:22:00 AM,C,0
11/10/21, 6:37:00 AM,C,0
11/10/21, 10:52:00 AM,C,0
11/10/21, 3:07:00 PM,C,0
11/10/21, 7:22:00 PM,C,0
11/10/21, 11:37:00 PM,C,0
11/11/21, 3:52:00 AM,C,0
11/11/21, 8:07:00 AM,C,0
11/11/21, 12:22:00 PM,C,0
11/11/21, 4:37:00 PM,C,0
11/11/21, 8:52:00 PM,C,0
11/12/21, 1:07:00 AM,C,0
11/12/21, 5:22:00 AM,C,0
11/12/21, 9:37:00 AM,C,0
11/12/21, 1:52:00 PM,C,0
11/12/21, 6:07:00 PM,C,0
11/12/21, 10:22:00 PM,C,0
11/13/21, 2:37:00 AM,C,0
11/13/21, 6:52:00 AM,C,0
11/13/21, 11:07:00 AM,C,0
11/13/21, 3:22:00 PM,C,0
11/13/21, 7:37:00 PM,C,0
11/13/21, 11:52:00 PM,C,0
11/14/21, 4:07:00 AM,C,0
11/14/21, 8:22:00 AM,C,0
11/14/21, 12:37:00 PM,C,0
11/14/21, 4:52:00 PM,C,0
11/14/21, 9:07:00 PM,C,0
11/15/21, 1:22:00 AM,C,0
11/15/21, 5:37:00 AM,C,0
11/15/21, 9:52:00 AM,C,0
11/15/21, 2:07:00 PM,C,0
11/15/21, 6:22:00 PM,C,0
11/15/21, 10:37:00 PM,C,0
11/16/21, 2:52:00 AM,C,0
11/16/21, 7:07:00 AM,C,0
11/16/21, 11:22:00 AM,C,0
11/16/21, 3:37:00 PM,C,0
11/16/21, 7:52:00 PM,C,0
11/17/21, 12:07:00 AM,C,0
11/17/21, 4:22:00 AM,C,0
11/17/21, 8:37:00 AM,C,0
11/17/21, 12:52:00 PM,C,0
11/17/21, 5:07:00 PM,C,0
11/17/21, 9:22:00 PM,C,0
11/18/21, 1:37:00 AM,C,0
11/18/21, 5:52:00 AM,C,0
11/18/21, 10:07:00 AM,C,0
11/18/21, 2:22:00 PM,C,0
11/18/21, 6:37:00 PM,C,0
11/18/21, 10:52:00 PM,C,0
11/19/21, 3:07:00 AM,C,0
11/19/21, 7:22:00 AM,C,0
11/19/21, 11:37:00 AM,C,0
11/19/21, 3:52:00 PM,C,0
11/19/21, 8:07:00 PM,C,0
11/20/21, 12:22:00 AM,C,0
11/20/21, 4:37:00 AM,C,0
11/20/21, 8:52:00 AM,C,0
11/20/21, 1:07:00 PM,C,0
11/20/21, 5:22:00 PM,C,0
11/20/21, 9:37:00 PM,C,0
11/21/21, 1:52:00 AM,C,0
11/21/21, 6:07:00 AM,C,0
11/21/21, 10:22:00 AM,C,0
11/21/21, 2:37:00 PM,C,0
11/21/21, 6:52:00 PM,C,0
11/21/21, 11:07:00 PM,C,0
11/22/21, 3:22:00 AM,C,0
11/22/21, 7:37:00 AM,C,0
11/22/21, 11:52:00 AM,C,0
11/22/21, 4:07:00 PM,C,0
11/22/21, 8:22:00 PM,C,0
11/23/21, 12:37:00 AM,C,0
11/23/21, 4:52:00 AM,C,0
11/23/21, 9:07:00 AM,C,0
11/23/21, 1:22:00 PM,C,0
11/23/21, 5:37:00 PM,C,0
11/23/21, 9:52:00 PM,C,0
11/24/21, 2:07:00 AM,C,0
11/24/21, 6:22:00 AM,C,0
11/24/21, 10:37:00 AM,C,0
11/24/21, 2:52:00 PM,C,0
11/24/21, 7:07:00 PM,C,0
11/24/21, 11:22:00 PM,C,0
11/25/21, 3:37:00 AM,C,0
11/25/21, 7:52:00 AM,C,0
11/25/21, 12:07:00 PM,C,0
11/25/21, 4:22:00 PM,C,0
11/25/21, 8:37:00 PM,C,0
11/26/21, 12:52:00 AM,C,0
11/26/21, 5:07:00 AM,C,0
11/26/21, 9:22:00 AM,C,0
11/26/21, 1:37:00 PM,C,0
11/26/21, 5:52:00 PM,C,0
11/26/21, 10:07:00 PM,C,0
11/27/21, 2:22:00 AM,C,0
11/27/21, 6:37:00 AM,C,0
11/27/21, 10:52:00 AM,C,0
11/27/21, 3:07:00 PM,C,0
11/27/21, 7:22:00 PM,C,0
11/27/21, 11:37:00 PM,C,0
11/28/21, 3:52:00 AM,C,0
11/28/21, 8:07:00 AM,C,0
11/28/21, 12:22:00 PM,C,0
11/28/21, 4:37:00 PM,C,0
11/28/21, 8:52:00 PM,C,0
11/29/21, 1:07:00 AM,C,0
11/29/21, 5:22:00 AM,C,0
11/29/21, 9:37:00 AM,C,0
11/29/21, 1:52:00 PM,C,0
11/29/21, 6:07:00 PM,C,0
11/29/21, 10:22:00 PM,C,0
11/30/21, 2:37:00 AM,C,0
11/30/21, 6:52:00 AM,C,0
11/30/21, 11:07:00 AM,C,0
11/30/21, 3:22:00 PM,C,0
11/30/21, 7:37:00 PM,C,0
11/30/21, 11:52:00 PM,C,0
12/1/21, 4:07:00 AM,C,0
12/1/21, 8:22:00 AM,C,0
12/1/21, 12:37:00 PM,C,0
12/1/21, 4:52:00 PM,C,0
12/1/21, 9:07:00 PM,C,0
12/2/21, 1:22:00 AM,C,0
12/2/21, 5:37:00 AM,C,0
12/2/21, 9:52:00 AM,C,0
12/2/21, 2:07:00 PM,C,0
12/2/21, 6:22:00 PM,C,0
12/2/21, 10:37:00 PM,C,0
12/3/21, 2:52:00 AM,C,0
12/3/21, 7:07:00 AM,C,0
12/3/21, 11:22:00 AM,C,0
12/3/21, 3:37:00 PM,C,0
12/3/21, 7:52:00 PM,C,0
12/4/21, 12:07:00 AM,C,0
12/4/21, 4:22:00 AM,C,0
12/4/21, 8:37:00 AM,C,0
12/4/21, 12:52:00 PM,C,0
12/4/21, 5:07:00 PM,C,0
12/4/21, 9:22:00 PM,C,0
12/5/21, 1:37:00 AM,C,0
12/5/21, 5:52:00 AM,C,0
12/5/21, 10:07:00 AM,C,0
12/5/21, 2:22:00 PM,C,0
12/5/21, 6:37:00 PM,C,0
12/5/21, 10:52:00 PM,C,0
12/6/21, 3:07:00 AM,C,0
12/6/21, 7:22:00 AM,C,0
12/6/21, 11:37:00 AM,C,0
12/6/21, 3:52:00 PM,C,0
12/6/21, 8:07:00 PM,C,0
12/7/21, 12:22:00 AM,C,0
12/7/21, 4:37:00 AM,C,0
12/7/21, 8:52:00 AM,C,0
12/7/21, 1:07:00 PM,C,0
12/7/21, 5:22:00 PM,C,0
12/7/21, 9:37:00 PM,C,0
12/8/21, 1:52:00 AM,C,0
12/8/21, 6:07:00 AM,C,0
12/8/21, 10:22:00 AM,C,0
12/8/21, 2:37:00 PM,C,0
12/8/21, 6:52:00 PM,C,0
12/8/21, 11:07:00 PM,C,0
12/9/21, 3:22:00 AM,C,0
12/9/21, 7:37:00 AM,C,0
12/9/21, 11:52:00 AM,C,0
12/9/21, 4:07:00 PM,C,0
12/9/21, 8:22:00 PM,C,0
12/10/21, 12:37:00 AM,C,0
12/10/21, 4:52:00 AM,C,0
12/10/21, 9:07:00 AM,C,0
12/10/21, 1:22:00 PM,C,0
12/10/21, 5:37:00 PM,C,0
12/10/21, 9:52:00 PM,C,0
12/11/21, 2:07:00 AM,C,-0.5
12/11/21, 6:22:00 AM,C,0
12/11/21, 10:37:00 AM,C,-0.5
12/11/21, 2:52:00 PM,C,0
12/11/21, 7:07:00 PM,C,0
12/11/21, 11:22:00 PM,C,0
12/12/21, 3:37:00 AM,C,0
12/12/21, 7:52:00 AM,C,-0.5
12/12/21, 12:07:00 PM,C,0
12/12/21, 4:22:00 PM,C,0
12/12/21, 8:37:00 PM,C,-0.5
12/13/21, 12:52:00 AM,C,-0.5
12/13/21, 5:07:00 AM,C,-0.5
12/13/21, 9:22:00 AM,C,-0.5
12/13/21, 1:37:00 PM,C,0
12/13/21, 5:52:00 PM,C,-0.5
12/13/21, 10:07:00 PM,C,-0.5
12/14/21, 2:22:00 AM,C,0
12/14/21, 6:37:00 AM,C,-0.5
12/14/21, 10:52:00 AM,C,-0.5
12/14/21, 3:07:00 PM,C,-0.5
12/14/21, 7:22:00 PM,C,0
12/14/21, 11:37:00 PM,C,0
12/15/21, 3:52:00 AM,C,-0.5
12/15/21, 8:07:00 AM,C,-0.5
12/15/21, 12:22:00 PM,C,-0.5
12/15/21, 4:37:00 PM,C,-0.5
12/15/21, 8:52:00 PM,C,-0.5
12/16/21, 1:07:00 AM,C,-0.5
12/16/21, 5:22:00 AM,C,-0.5
12/16/21, 9:37:00 AM,C,-0.5
12/16/21, 1:52:00 PM,C,-0.5
12/16/21, 6:07:00 PM,C,-0.5
12/16/21, 10:22:00 PM,C,-0.5
12/17/21, 2:37:00 AM,C,-0.5
12/17/21, 6:52:00 AM,C,-0.5
12/17/21, 11:07:00 AM,C,-0.5
12/17/21, 3:22:00 PM,C,-0.5
12/17/21, 7:37:00 PM,C,-0.5
12/17/21, 11:52:00 PM,C,-0.5
12/18/21, 4:07:00 AM,C,-0.5
12/18/21, 8:22:00 AM,C,-0.5
12/18/21, 12:37:00 PM,C,-0.5
12/18/21, 4:52:00 PM,C,-0.5
12/18/21, 9:07:00 PM,C,-0.5
12/19/21, 1:22:00 AM,C,-0.5
12/19/21, 5:37:00 AM,C,-0.5
12/19/21, 9:52:00 AM,C,-0.5
12/19/21, 2:07:00 PM,C,-0.5
12/19/21, 6:22:00 PM,C,-0.5
12/19/21, 10:37:00 PM,C,-0.5
12/20/21, 2:52:00 AM,C,-0.5
12/20/21, 7:07:00 AM,C,-0.5
12/20/21, 11:22:00 AM,C,-0.5
12/20/21, 3:37:00 PM,C,-0.5
12/20/21, 7:52:00 PM,C,-0.5
12/21/21, 12:07:00 AM,C,-0.5
12/21/21, 4:22:00 AM,C,-0.5
12/21/21, 8:37:00 AM,C,-0.5
12/21/21, 12:52:00 PM,C,-0.5
12/21/21, 5:07:00 PM,C,-0.5
12/21/21, 9:22:00 PM,C,-0.5
12/22/21, 1:37:00 AM,C,-0.5
12/22/21, 5:52:00 AM,C,-0.5
12/22/21, 10:07:00 AM,C,-0.5
12/22/21, 2:22:00 PM,C,-0.5
12/22/21, 6:37:00 PM,C,-0.5
12/22/21, 10:52:00 PM,C,-0.5
12/23/21, 3:07:00 AM,C,-0.5
12/23/21, 7:22:00 AM,C,-0.5
12/23/21, 11:37:00 AM,C,-0.5
12/23/21, 3:52:00 PM,C,-0.5
12/23/21, 8:07:00 PM,C,-0.5
12/24/21, 12:22:00 AM,C,-0.5
12/24/21, 4:37:00 AM,C,-0.5
12/24/21, 8:52:00 AM,C,-0.5
12/24/21, 1:07:00 PM,C,-0.5
12/24/21, 5:22:00 PM,C,-0.5
12/24/21, 9:37:00 PM,C,-0.5
12/25/21, 1:52:00 AM,C,-0.5
12/25/21, 6:07:00 AM,C,-0.5
12/25/21, 10:22:00 AM,C,-0.5
12/25/21, 2:37:00 PM,C,-0.5
12/25/21, 6:52:00 PM,C,-0.5
12/25/21, 11:07:00 PM,C,-0.5
12/26/21, 3:22:00 AM,C,-0.5
12/26/21, 7:37:00 AM,C,-0.5
12/26/21, 11:52:00 AM,C,-0.5
12/26/21, 4:07:00 PM,C,-0.5
12/26/21, 8:22:00 PM,C,-0.5
12/27/21, 12:37:00 AM,C,-0.5
12/27/21, 4:52:00 AM,C,-0.5
12/27/21, 9:07:00 AM,C,-0.5
12/27/21, 1:22:00 PM,C,-0.5
12/27/21, 5:37:00 PM,C,-0.5
12/27/21, 9:52:00 PM,C,-0.5
12/28/21, 2:07:00 AM,C,-0.5
12/28/21, 6:22:00 AM,C,-0.5
12/28/21, 10:37:00 AM,C,-0.5
12/28/21, 2:52:00 PM,C,-0.5
12/28/21, 7:07:00 PM,C,-0.5
12/28/21, 11:22:00 PM,C,-0.5
12/29/21, 3:37:00 AM,C,-0.5
12/29/21, 7:52:00 AM,C,-0.5
12/29/21, 12:07:00 PM,C,-0.5
12/29/21, 4:22:00 PM,C,-0.5
12/29/21, 8:37:00 PM,C,-0.5
12/30/21, 12:52:00 AM,C,-0.5
12/30/21, 5:07:00 AM,C,-0.5
12/30/21, 9:22:00 AM,C,-0.5
12/30/21, 1:37:00 PM,C,-0.5
12/30/21, 5:52:00 PM,C,-0.5
12/30/21, 10:07:00 PM,C,-0.5
12/31/21, 2:22:00 AM,C,-0.5
12/31/21, 6:37:00 AM,C,-0.5
12/31/21, 10:52:00 AM,C,-0.5
12/31/21, 3:07:00 PM,C,-0.5
12/31/21, 7:22:00 PM,C,-0.5
12/31/21, 11:37:00 PM,C,-0.5
1/1/22, 3:52:00 AM,C,-0.5
1/1/22, 8:07:00 AM,C,-0.5
1/1/22, 12:22:00 PM,C,-0.5
1/1/22, 4:37:00 PM,C,-0.5
1/1/22, 8:52:00 PM,C,-0.5
1/2/22, 1:07:00 AM,C,-0.5
1/2/22, 5:22:00 AM,C,-0.5
1/2/22, 9:37:00 AM,C,-0.5
1/2/22, 1:52:00 PM,C,-0.5
1/2/22, 6:07:00 PM,C,-0.5
1/2/22, 10:22:00 PM,C,-0.5
1/3/22, 2:37:00 AM,C,-0.5
1/3/22, 6:52:00 AM,C,-0.5
1/3/22, 11:07:00 AM,C,-0.5
1/3/22, 3:22:00 PM,C,-0.5
1/3/22, 7:37:00 PM,C,-0.5
1/3/22, 11:52:00 PM,C,-0.5
1/4/22, 4:07:00 AM,C,-0.5
1/4/22, 8:22:00 AM,C,-0.5
1/4/22, 12:37:00 PM,C,-0.5
1/4/22, 4:52:00 PM,C,-0.5
1/4/22, 9:07:00 PM,C,-0.5
1/5/22, 1:22:00 AM,C,-0.5
1/5/22, 5:37:00 AM,C,-0.5
1/5/22, 9:52:00 AM,C,-0.5
1/5/22, 2:07:00 PM,C,-0.5
1/5/22, 6:22:00 PM,C,-0.5
1/5/22, 10:37:00 PM,C,-0.5
1/6/22, 2:52:00 AM,C,-0.5
1/6/22, 7:07:00 AM,C,-0.5
1/6/22, 11:22:00 AM,C,-0.5
1/6/22, 3:37:00 PM,C,-0.5
1/6/22, 7:52:00 PM,C,-0.5
1/7/22, 12:07:00 AM,C,-0.5
1/7/22, 4:22:00 AM,C,-0.5
1/7/22, 8:37:00 AM,C,-0.5
1/7/22, 12:52:00 PM,C,-0.5
1/7/22, 5:07:00 PM,C,-0.5
1/7/22, 9:22:00 PM,C,-0.5
1/8/22, 1:37:00 AM,C,-0.5
1/8/22, 5:52:00 AM,C,-0.5
1/8/22, 10:07:00 AM,C,-0.5
1/8/22, 2:22:00 PM,C,-0.5
1/8/22, 6:37:00 PM,C,-0.5
1/8/22, 10:52:00 PM,C,-0.5
1/9/22, 3:07:00 AM,C,-0.5
1/9/22, 7:22:00 AM,C,-0.5
1/9/22, 11:37:00 AM,C,-0.5
1/9/22, 3:52:00 PM,C,-0.5
1/9/22, 8:07:00 PM,C,-0.5
1/10/22, 12:22:00 AM,C,-0.5
1/10/22, 4:37:00 AM,C,-0.5
1/10/22, 8:52:00 AM,C,-0.5
1/10/22, 1:07:00 PM,C,-0.5
1/10/22, 5:22:00 PM,C,-0.5
1/10/22, 9:37:00 PM,C,-0.5
1/11/22, 1:52:00 AM,C,-0.5
1/11/22, 6:07:00 AM,C,-0.5
1/11/22, 10:22:00 AM,C,-0.5
1/11/22, 2:37:00 PM,C,-0.5
1/11/22, 6:52:00 PM,C,-0.5
1/11/22, 11:07:00 PM,C,-0.5
1/12/22, 3:22:00 AM,C,-0.5
1/12/22, 7:37:00 AM,C,-0.5
1/12/22, 11:52:00 AM,C,-0.5
1/12/22, 4:07:00 PM,C,-0.5
1/12/22, 8:22:00 PM,C,-0.5
1/13/22, 12:37:00 AM,C,-0.5
1/13/22, 4:52:00 AM,C,-0.5
1/13/22, 9:07:00 AM,C,-0.5
1/13/22, 1:22:00 PM,C,-0.5
1/13/22, 5:37:00 PM,C,-0.5
1/13/22, 9:52:00 PM,C,-0.5
1/14/22, 2:07:00 AM,C,-0.5
1/14/22, 6:22:00 AM,C,-0.5
1/14/22, 10:37:00 AM,C,-0.5
1/14/22, 2:52:00 PM,C,-0.5
1/14/22, 7:07:00 PM,C,-0.5
1/14/22, 11:22:00 PM,C,-0.5
1/15/22, 3:37:00 AM,C,-0.5
1/15/22, 7:52:00 AM,C,-0.5
1/15/22, 12:07:00 PM,C,-0.5
1/15/22, 4:22:00 PM,C,-0.5
1/15/22, 8:37:00 PM,C,-0.5
1/16/22, 12:52:00 AM,C,-0.5
1/16/22, 5:07:00 AM,C,-0.5
1/16/22, 9:22:00 AM,C,-0.5
1/16/22, 1:37:00 PM,C,-0.5
1/16/22, 5:52:00 PM,C,-0.5
1/16/22, 10:07:00 PM,C,-0.5
1/17/22, 2:22:00 AM,C,-0.5
1/17/22, 6:37:00 AM,C,-0.5
1/17/22, 10:52:00 AM,C,-0.5
1/17/22, 3:07:00 PM,C,-0.5
1/17/22, 7:22:00 PM,C,-0.5
1/17/22, 11:37:00 PM,C,-0.5
1/18/22, 3:52:00 AM,C,-0.5
1/18/22, 8:07:00 AM,C,-0.5
1/18/22, 12:22:00 PM,C,-0.5
1/18/22, 4:37:00 PM,C,-0.5
1/18/22, 8:52:00 PM,C,-0.5
1/19/22, 1:07:00 AM,C,-0.5
1/19/22, 5:22:00 AM,C,-0.5
1/19/22, 9:37:00 AM,C,-0.5
1/19/22, 1:52:00 PM,C,-0.5
1/19/22, 6:07:00 PM,C,-0.5
1/19/22, 10:22:00 PM,C,-0.5
1/20/22, 2:37:00 AM,C,-0.5
1/20/22, 6:52:00 AM,C,-0.5
1/20/22, 11:07:00 AM,C,-0.5
1/20/22, 3:22:00 PM,C,-0.5
1/20/22, 7:37:00 PM,C,-0.5
1/20/22, 11:52:00 PM,C,-0.5
1/21/22, 4:07:00 AM,C,-0.5
1/21/22, 8:22:00 AM,C,-0.5
1/21/22, 12:37:00 PM,C,-0.5
1/21/22, 4:52:00 PM,C,-0.5
1/21/22, 9:07:00 PM,C,-0.5
1/22/22, 1:22:00 AM,C,-0.5
1/22/22, 5:37:00 AM,C,-0.5
1/22/22, 9:52:00 AM,C,-0.5
1/22/22, 2:07:00 PM,C,-0.5
1/22/22, 6:22:00 PM,C,-0.5
1/22/22, 10:37:00 PM,C,-0.5
1/23/22, 2:52:00 AM,C,-0.5
1/23/22, 7:07:00 AM,C,-0.5
1/23/22, 11:22:00 AM,C,-0.5
1/23/22, 3:37:00 PM,C,-0.5
1/23/22, 7:52:00 PM,C,-0.5
1/24/22, 12:07:00 AM,C,-0.5
1/24/22, 4:22:00 AM,C,-0.5
1/24/22, 8:37:00 AM,C,-0.5
1/24/22, 12:52:00 PM,C,-0.5
1/24/22, 5:07:00 PM,C,-0.5
1/24/22, 9:22:00 PM,C,-0.5
1/25/22, 1:37:00 AM,C,-0.5
1/25/22, 5:52:00 AM,C,-0.5
1/25/22, 10:07:00 AM,C,-0.5
1/25/22, 2:22:00 PM,C,-0.5
1/25/22, 6:37:00 PM,C,-0.5
1/25/22, 10:52:00 PM,C,-0.5
1/26/22, 3:07:00 AM,C,-0.5
1/26/22, 7:22:00 AM,C,-0.5
1/26/22, 11:37:00 AM,C,-0.5
1/26/22, 3:52:00 PM,C,-0.5
1/26/22, 8:07:00 PM,C,-0.5
1/27/22, 12:22:00 AM,C,-0.5
1/27/22, 4:37:00 AM,C,-0.5
1/27/22, 8:52:00 AM,C,-0.5
1/27/22, 1:07:00 PM,C,-0.5
1/27/22, 5:22:00 PM,C,-0.5
1/27/22, 9:37:00 PM,C,-0.5
1/28/22, 1:52:00 AM,C,-0.5
1/28/22, 6:07:00 AM,C,-0.5
1/28/22, 10:22:00 AM,C,-0.5
1/28/22, 2:37:00 PM,C,-0.5
1/28/22, 6:52:00 PM,C,-0.5
1/28/22, 11:07:00 PM,C,-0.5
1/29/22, 3:22:00 AM,C,-0.5
1/29/22, 7:37:00 AM,C,0
1/29/22, 11:52:00 AM,C,-0.5
1/29/22, 4:07:00 PM,C,-0.5
1/29/22, 8:22:00 PM,C,-0.5
1/30/22, 12:37:00 AM,C,-0.5
1/30/22, 4:52:00 AM,C,-0.5
1/30/22, 9:07:00 AM,C,-0.5
1/30/22, 1:22:00 PM,C,-0.5
1/30/22, 5:37:00 PM,C,0
1/30/22, 9:52:00 PM,C,-0.5
1/31/22, 2:07:00 AM,C,-0.5
1/31/22, 6:22:00 AM,C,0
1/31/22, 10:37:00 AM,C,0
1/31/22, 2:52:00 PM,C,-0.5
1/31/22, 7:07:00 PM,C,-0.5
1/31/22, 11:22:00 PM,C,0
2/1/22, 3:37:00 AM,C,0
2/1/22, 7:52:00 AM,C,0
2/1/22, 12:07:00 PM,C,-0.5
2/1/22, 4:22:00 PM,C,0
2/1/22, 8:37:00 PM,C,0
2/2/22, 12:52:00 AM,C,0
2/2/22, 5:07:00 AM,C,0
2/2/22, 9:22:00 AM,C,0
2/2/22, 1:37:00 PM,C,0
2/2/22, 5:52:00 PM,C,0
2/2/22, 10:07:00 PM,C,0
2/3/22, 2:22:00 AM,C,0
2/3/22, 6:37:00 AM,C,0
2/3/22, 10:52:00 AM,C,0
2/3/22, 3:07:00 PM,C,0
2/3/22, 7:22:00 PM,C,0
2/3/22, 11:37:00 PM,C,0
2/4/22, 3:52:00 AM,C,0
2/4/22, 8:07:00 AM,C,0
2/4/22, 12:22:00 PM,C,0
2/4/22, 4:37:00 PM,C,0
2/4/22, 8:52:00 PM,C,0
2/5/22, 1:07:00 AM,C,0
2/5/22, 5:22:00 AM,C,0
2/5/22, 9:37:00 AM,C,0
2/5/22, 1:52:00 PM,C,0
2/5/22, 6:07:00 PM,C,0
2/5/22, 10:22:00 PM,C,0
2/6/22, 2:37:00 AM,C,0
2/6/22, 6:52:00 AM,C,0
2/6/22, 11:07:00 AM,C,0
2/6/22, 3:22:00 PM,C,0
2/6/22, 7:37:00 PM,C,0
2/6/22, 11:52:00 PM,C,0
2/7/22, 4:07:00 AM,C,0
2/7/22, 8:22:00 AM,C,0
2/7/22, 12:37:00 PM,C,0
2/7/22, 4:52:00 PM,C,0
2/7/22, 9:07:00 PM,C,0
2/8/22, 1:22:00 AM,C,0
2/8/22, 5:37:00 AM,C,0
2/8/22, 9:52:00 AM,C,0
2/8/22, 2:07:00 PM,C,0
2/8/22, 6:22:00 PM,C,0
2/8/22, 10:37:00 PM,C,0
2/9/22, 2:52:00 AM,C,0
2/9/22, 7:07:00 AM,C,0
2/9/22, 11:22:00 AM,C,0
2/9/22, 3:37:00 PM,C,0
2/9/22, 7:52:00 PM,C,0
2/10/22, 12:07:00 AM,C,0
2/10/22, 4:22:00 AM,C,0
2/10/22, 8:37:00 AM,C,0
2/10/22, 12:52:00 PM,C,0
2/10/22, 5:07:00 PM,C,0
2/10/22, 9:22:00 PM,C,0
2/11/22, 1:37:00 AM,C,0
2/11/22, 5:52:00 AM,C,0
2/11/22, 10:07:00 AM,C,0
2/11/22, 2:22:00 PM,C,0
2/11/22, 6:37:00 PM,C,0
2/11/22, 10:52:00 PM,C,0
2/12/22, 3:07:00 AM,C,0
2/12/22, 7:22:00 AM,C,0
2/12/22, 11:37:00 AM,C,0
2/12/22, 3:52:00 PM,C,0
2/12/22, 8:07:00 PM,C,0
2/13/22, 12:22:00 AM,C,0
2/13/22, 4:37:00 AM,C,0
2/13/22, 8:52:00 AM,C,0
2/13/22, 1:07:00 PM,C,0
2/13/22, 5:22:00 PM,C,0
2/13/22, 9:37:00 PM,C,0
2/14/22, 1:52:00 AM,C,0
2/14/22, 6:07:00 AM,C,0
2/14/22, 10:22:00 AM,C,0
2/14/22, 2:37:00 PM,C,0
2/14/22, 6:52:00 PM,C,0
2/14/22, 11:07:00 PM,C,0
2/15/22, 3:22:00 AM,C,0
2/15/22, 7:37:00 AM,C,0
2/15/22, 11:52:00 AM,C,0
2/15/22, 4:07:00 PM,C,0
2/15/22, 8:22:00 PM,C,0
2/16/22, 12:37:00 AM,C,0
2/16/22, 4:52:00 AM,C,0
2/16/22, 9:07:00 AM,C,0
2/16/22, 1:22:00 PM,C,0
2/16/22, 5:37:00 PM,C,0
2/16/22, 9:52:00 PM,C,0
2/17/22, 2:07:00 AM,C,0
2/17/22, 6:22:00 AM,C,0
2/17/22, 10:37:00 AM,C,0
2/17/22, 2:52:00 PM,C,0
2/17/22, 7:07:00 PM,C,0
2/17/22, 11:22:00 PM,C,0
2/18/22, 3:37:00 AM,C,0
2/18/22, 7:52:00 AM,C,0
2/18/22, 12:07:00 PM,C,0
2/18/22, 4:22:00 PM,C,0
2/18/22, 8:37:00 PM,C,0
2/19/22, 12:52:00 AM,C,0
2/19/22, 5:07:00 AM,C,0
2/19/22, 9:22:00 AM,C,0
2/19/22, 1:37:00 PM,C,0
2/19/22, 5:52:00 PM,C,0
2/19/22, 10:07:00 PM,C,0
2/20/22, 2:22:00 AM,C,0
2/20/22, 6:37:00 AM,C,0
2/20/22, 10:52:00 AM,C,0
2/20/22, 3:07:00 PM,C,0
2/20/22, 7:22:00 PM,C,0
2/20/22, 11:37:00 PM,C,0
2/21/22, 3:52:00 AM,C,0
2/21/22, 8:07:00 AM,C,0
2/21/22, 12:22:00 PM,C,0
2/21/22, 4:37:00 PM,C,0
2/21/22, 8:52:00 PM,C,0
2/22/22, 1:07:00 AM,C,0
2/22/22, 5:22:00 AM,C,0
2/22/22, 9:37:00 AM,C,0
2/22/22, 1:52:00 PM,C,0
2/22/22, 6:07:00 PM,C,0
2/22/22, 10:22:00 PM,C,0
2/23/22, 2:37:00 AM,C,0
2/23/22, 6:52:00 AM,C,0
2/23/22, 11:07:00 AM,C,0
2/23/22, 3:22:00 PM,C,0
2/23/22, 7:37:00 PM,C,0
2/23/22, 11:52:00 PM,C,0
2/24/22, 4:07:00 AM,C,0
2/24/22, 8:22:00 AM,C,0
2/24/22, 12:37:00 PM,C,0
2/24/22, 4:52:00 PM,C,0
2/24/22, 9:07:00 PM,C,0
2/25/22, 1:22:00 AM,C,0
2/25/22, 5:37:00 AM,C,0
2/25/22, 9:52:00 AM,C,0
2/25/22, 2:07:00 PM,C,0
2/25/22, 6:22:00 PM,C,0
2/25/22, 10:37:00 PM,C,0
2/26/22, 2:52:00 AM,C,0
2/26/22, 7:07:00 AM,C,0
2/26/22, 11:22:00 AM,C,0
2/26/22, 3:37:00 PM,C,0
2/26/22, 7:52:00 PM,C,0
2/27/22, 12:07:00 AM,C,0
2/27/22, 4:22:00 AM,C,0
2/27/22, 8:37:00 AM,C,0
2/27/22, 12:52:00 PM,C,0
2/27/22, 5:07:00 PM,C,0
2/27/22, 9:22:00 PM,C,0
2/28/22, 1:37:00 AM,C,0
